"","SEQN","INQ020","INQ012","INQ030","INQ060","INQ080","INQ090","INQ132","INQ140","INQ150","IND235","INDFMMPI","INDFMMPC","INQ244","IND247"
"8673",70833,1,2,2,2,2,2,2,2,2,6,1.57,2,2,1
"8674",70834,1,1,2,2,2,2,2,1,2,11,4.3,3,NA,NA
"8675",70835,1,1,2,2,1,2,2,2,2,3,1.29,1,1,NA
"8676",70836,1,2,2,2,2,2,2,2,2,5,1.3,1,2,1
"8677",70837,1,2,2,2,2,2,2,2,2,4,0.86,1,2,1
"8678",70838,1,2,2,2,2,2,2,2,2,6,1.62,2,2,1
"8679",70839,1,2,2,2,2,2,2,1,1,8,2.83,3,NA,NA
"8680",70840,1,1,2,1,2,2,2,2,1,77,NA,7,7,NA
"8681",70841,1,2,2,2,2,2,2,2,1,5,1.3,1,2,1
"8682",70842,1,2,2,2,2,2,2,1,2,NA,NA,NA,NA,NA
"8683",70843,1,2,2,2,2,2,1,2,2,1,0.28,1,2,1
"8684",70844,2,2,2,2,2,2,1,2,2,99,NA,9,2,1
"8685",70845,1,2,2,2,2,1,2,2,2,99,NA,1,2,1
"8686",70846,1,2,2,2,2,2,2,2,1,8,2.64,3,NA,NA
"8687",70847,1,2,2,2,2,2,2,2,2,1,0.16,1,2,1
"8688",70848,2,2,1,2,2,2,2,2,2,3,1.07,1,2,1
"8689",70849,2,2,1,2,2,1,2,2,2,2,0.74,1,2,1
"8690",70850,1,1,2,2,2,2,2,2,2,11,4.09,3,NA,NA
"8691",70851,1,2,2,2,2,2,2,1,2,11,5,3,NA,NA
"8692",70852,1,2,2,2,2,1,2,2,2,7,0.85,1,2,1
"8693",70853,2,2,1,1,2,2,2,2,2,5,1.07,1,2,1
"8694",70854,1,2,2,2,2,2,2,2,2,8,2.83,3,NA,NA
"8695",70855,1,2,2,2,2,2,2,2,2,8,1.83,2,2,4
"8696",70856,2,2,2,2,1,2,2,2,2,1,0.16,1,2,99
"8697",70857,1,2,2,2,2,2,2,2,2,1,0,1,1,NA
"8698",70858,1,2,2,2,2,2,2,2,2,99,NA,2,NA,NA
"8699",70859,1,2,2,2,2,2,2,2,2,6,1.34,2,2,1
"8700",70860,1,2,2,2,2,2,2,2,2,7,1.56,2,2,1
"8701",70861,1,1,2,2,2,2,2,2,2,99,NA,9,2,1
"8702",70862,2,2,1,2,2,2,2,1,2,4,1.19,1,1,NA
"8703",70863,2,2,1,2,2,2,2,1,2,2,0.87,1,2,2
"8704",70864,1,2,2,2,2,2,2,2,2,5,0.94,1,2,1
"8705",70865,1,2,2,2,2,2,2,2,2,11,4.14,3,NA,NA
"8706",70866,1,2,2,2,2,2,2,2,2,9,2.55,3,NA,NA
"8707",70867,1,2,2,2,2,2,2,2,2,6,1.27,1,2,1
"8708",70868,2,2,2,1,2,2,2,2,2,4,1.21,1,2,1
"8709",70869,1,2,2,2,2,2,2,2,2,8,1.42,2,2,1
"8710",70870,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"8711",70871,1,1,2,2,2,2,2,2,2,4,0.81,1,2,1
"8712",70872,1,2,2,2,2,2,2,2,2,5,1.87,3,NA,NA
"8713",70873,1,2,2,2,2,2,2,1,2,11,3.21,3,NA,NA
"8714",70874,2,2,1,1,1,2,1,2,2,5,1.04,1,2,1
"8715",70875,1,2,2,2,2,2,2,2,1,6,0.93,1,NA,NA
"8716",70876,1,2,2,2,2,2,2,2,2,2,0.38,1,2,1
"8717",70877,1,2,1,2,2,2,2,2,2,99,NA,9,2,1
"8718",70878,1,1,2,2,2,2,2,2,2,6,2.04,3,NA,NA
"8719",70879,1,2,2,1,2,2,2,2,2,4,0.94,1,2,1
"8720",70880,1,2,2,2,2,2,2,2,1,4,0.58,1,2,1
"8721",70881,1,2,2,2,2,2,2,1,2,10,4.89,3,NA,NA
"8722",70882,1,2,2,2,2,2,2,2,1,5,0.92,1,2,2
"8723",70883,1,2,2,2,2,2,2,2,1,4,1.19,1,NA,NA
"8724",70884,1,2,2,2,2,2,2,2,2,6,1.34,2,2,1
"8725",70885,2,2,2,2,2,2,1,2,2,3,0.25,1,2,1
"8726",70886,1,2,2,2,2,2,2,2,1,1,0.06,1,2,1
"8727",70887,1,2,2,2,1,2,2,2,2,9,4.16,3,NA,NA
"8728",70888,1,2,2,2,2,2,2,2,2,9,2.29,3,NA,NA
"8729",70889,2,2,2,2,2,2,1,2,2,3,0.25,1,2,1
"8730",70890,2,2,2,2,1,2,2,2,2,6,2.75,3,NA,NA
"8731",70891,2,2,2,2,2,2,1,2,2,2,0.2,1,2,1
"8732",70892,2,2,1,2,2,1,1,2,1,5,0.72,1,2,1
"8733",70893,1,2,2,1,2,2,1,2,1,7,1.77,2,2,1
"8734",70894,1,2,1,2,2,2,2,2,2,9,3.92,3,NA,NA
"8735",70895,2,2,1,2,2,1,1,2,2,2,0.55,1,2,1
"8736",70896,1,2,2,2,2,2,2,1,2,6,1.62,2,NA,NA
"8737",70897,2,2,1,1,2,1,2,2,2,6,1.9,3,1,NA
"8738",70898,2,2,1,2,2,2,2,2,2,77,NA,1,2,1
"8739",70899,1,2,2,2,2,2,2,1,2,11,5,3,NA,NA
"8740",70900,1,2,1,2,2,1,2,2,2,99,NA,1,2,1
"8741",70901,1,2,2,2,2,2,2,2,2,11,3.38,3,NA,NA
"8742",70902,1,2,2,2,2,2,1,2,2,4,1.06,1,2,1
"8743",70903,1,2,2,2,2,2,2,2,2,7,1.2,1,2,1
"8744",70904,1,2,2,2,2,2,2,2,2,2,0.41,1,2,1
"8745",70905,1,2,2,2,2,2,2,2,2,10,3.12,3,NA,NA
"8746",70906,1,2,2,2,2,2,2,2,2,9,2.55,3,NA,NA
"8747",70907,1,2,2,2,2,2,1,2,2,2,0.45,1,2,1
"8748",70908,1,2,2,2,2,2,2,2,2,5,1.98,3,NA,NA
"8749",70909,1,2,2,2,2,2,2,2,2,8,1.42,2,1,NA
"8750",70910,2,2,1,1,2,2,2,2,2,3,0.55,1,2,1
"8751",70911,1,1,2,2,2,2,2,2,2,11,5,3,NA,NA
"8752",70912,1,1,2,2,2,2,2,2,2,1,0,1,NA,NA
"8753",70913,1,2,2,2,2,2,2,2,2,8,4.3,3,NA,NA
"8754",70914,2,2,2,2,2,2,2,2,2,1,0,1,2,1
"8755",70915,2,1,1,2,2,2,2,1,2,99,NA,9,1,NA
"8756",70916,2,2,1,2,2,2,2,2,2,3,0.88,1,2,1
"8757",70917,1,2,2,2,2,2,2,2,2,8,3.01,3,NA,NA
"8758",70918,2,2,2,2,2,2,2,2,1,4,1.06,1,2,3
"8759",70919,2,2,2,1,2,2,2,2,2,5,0.89,1,2,1
"8760",70920,1,1,2,2,2,2,2,2,2,8,1.78,2,2,4
"8761",70921,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"8762",70922,1,1,2,2,2,2,2,2,2,8,1.78,2,NA,NA
"8763",70923,1,1,2,1,2,2,2,1,2,12,5,3,NA,NA
"8764",70924,1,2,2,2,2,2,2,1,2,10,3.89,3,NA,NA
"8765",70925,1,2,2,2,2,2,2,2,2,3,0.98,1,2,1
"8766",70926,1,2,1,2,2,2,2,2,1,7,1.33,2,2,6
"8767",70927,1,2,2,2,2,2,2,2,2,4,1.01,1,NA,NA
"8768",70928,1,2,2,2,2,2,2,2,2,6,0.97,1,2,1
"8769",70929,1,2,2,2,2,2,2,2,2,8,1.74,2,NA,NA
"8770",70930,1,2,2,2,2,2,2,2,1,11,3.49,3,NA,NA
"8771",70931,1,2,2,2,2,2,2,2,2,9,3.24,3,NA,NA
"8772",70932,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"8773",70933,1,1,2,2,2,2,2,2,2,11,5,3,NA,NA
"8774",70934,1,2,2,2,2,2,2,2,2,4,0.62,1,2,1
"8775",70935,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
"8776",70936,1,2,2,2,2,2,2,2,2,5,1.3,1,NA,NA
"8777",70937,1,2,2,2,2,2,2,2,2,2,0.27,1,2,1
"8778",70938,1,2,1,2,2,2,2,2,2,6,2.22,3,NA,NA
"8779",70939,1,2,2,2,2,2,2,2,2,11,3.76,3,NA,NA
"8780",70940,1,2,2,2,2,2,2,1,2,11,5,3,NA,NA
"8781",70941,1,1,2,2,2,2,2,1,2,8,2.15,3,NA,NA
"8782",70942,1,2,2,1,2,2,2,2,2,8,1.31,2,2,2
"8783",70943,1,2,2,2,2,2,2,2,2,99,NA,1,2,1
"8784",70944,1,2,2,2,2,2,2,2,2,6,1.23,1,NA,NA
"8785",70945,2,2,1,2,2,2,1,2,2,1,0,1,2,1
"8786",70946,1,2,2,2,2,2,1,2,1,1,0.25,1,2,1
"8787",70947,1,2,1,2,1,2,2,1,2,11,3.1,3,NA,NA
"8788",70948,2,2,2,2,2,2,2,2,2,1,0,1,2,1
"8789",70949,2,2,1,2,2,2,2,1,2,12,5,3,NA,NA
"8790",70950,1,1,2,2,2,2,2,2,2,1,0,1,2,1
"8791",70951,1,2,2,2,2,2,2,2,2,7,0.93,1,2,2
"8792",70952,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"8793",70953,1,1,2,2,2,2,2,1,1,7,1.88,3,2,6
"8794",70954,1,2,2,2,2,2,2,2,2,1,0,1,NA,NA
"8795",70955,1,1,2,2,2,2,2,2,2,77,NA,7,2,3
"8796",70956,1,2,2,2,2,2,2,2,2,6,1.62,2,2,2
"8797",70957,1,2,2,2,2,2,2,2,2,99,NA,1,2,99
"8798",70958,1,2,2,2,2,2,1,2,2,2,0.38,1,2,1
"8799",70959,1,2,2,2,2,2,2,2,2,1,0,1,1,NA
"8800",70960,1,2,2,2,2,2,2,2,1,8,2.59,3,NA,NA
"8801",70961,2,2,1,2,1,2,2,1,2,7,3.2,3,NA,NA
"8802",70962,1,2,1,2,1,2,2,2,2,12,5,3,NA,NA
"8803",70963,1,2,2,2,2,2,2,2,2,4,0.46,1,2,3
"8804",70964,1,1,2,2,2,2,2,2,1,10,2.75,3,1,NA
"8805",70965,1,2,2,2,2,2,1,2,2,1,0.12,1,2,1
"8806",70966,1,1,2,2,2,2,2,1,1,3,1.1,1,2,3
"8807",70967,2,2,1,2,2,1,2,2,2,99,NA,1,2,1
"8808",70968,1,2,2,2,2,2,1,2,2,3,0.55,1,2,1
"8809",70969,1,2,2,2,2,2,2,2,2,2,0.64,1,2,1
"8810",70970,1,2,2,2,2,2,1,2,1,8,2.59,3,2,2
"8811",70971,2,1,2,2,2,2,2,2,1,1,0,1,2,1
"8812",70972,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"8813",70973,1,1,1,2,2,2,2,2,1,5,1.13,1,2,1
"8814",70974,1,2,1,1,2,2,1,2,2,4,0.82,1,2,1
"8815",70975,1,2,2,2,2,2,1,2,2,3,0.82,1,1,NA
"8816",70976,1,2,2,2,1,1,1,2,2,4,0.68,1,2,1
"8817",70977,1,2,2,2,2,2,2,1,2,4,0.97,1,1,NA
"8818",70978,2,2,1,2,2,2,2,2,2,3,0.38,1,2,1
"8819",70979,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"8820",70980,1,1,2,2,2,2,2,2,1,7,0.96,1,2,1
"8821",70981,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"8822",70982,1,2,2,2,2,2,2,2,1,7,1.51,2,2,2
"8823",70983,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
"8824",70984,1,1,1,2,1,2,1,1,2,99,NA,3,NA,NA
"8825",70985,2,2,1,2,1,2,2,2,2,6,2.53,3,NA,NA
"8826",70986,1,1,2,2,2,2,2,2,2,8,2.91,3,NA,NA
"8827",70987,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"8828",70988,1,2,2,2,2,2,2,2,2,8,2.06,3,2,1
"8829",70989,2,2,2,2,2,2,1,2,1,4,0.58,1,2,1
"8830",70990,1,2,2,2,2,2,2,1,2,10,2.67,3,NA,NA
"8831",70991,1,2,1,2,2,2,2,2,2,2,0.47,1,2,1
"8832",70992,1,2,2,2,2,2,2,2,1,4,0.62,1,2,1
"8833",70993,1,2,2,2,2,2,2,1,1,8,4.3,3,NA,NA
"8834",70994,1,2,1,2,2,2,2,2,2,6,1.01,1,2,1
"8835",70995,1,2,2,2,2,2,2,2,2,4,1.06,1,2,1
"8836",70996,1,2,2,2,2,2,2,2,2,11,5,3,NA,NA
"8837",70997,1,2,2,1,2,2,2,2,2,3,0.99,1,2,1
"8838",70998,1,2,2,2,2,2,2,2,2,5,1.47,2,NA,NA
"8839",70999,1,2,2,2,2,2,2,1,2,77,NA,3,NA,NA
"8840",71000,1,2,2,1,2,2,2,2,2,5,1.07,1,1,NA
"8841",71001,1,2,2,2,2,2,2,2,1,5,0.77,1,2,1
"8842",71002,1,2,2,2,2,2,2,1,1,8,2.46,3,NA,NA
"8843",71003,2,2,1,2,2,2,2,1,2,2,0.43,1,1,NA
"8844",71004,2,2,2,2,1,2,2,2,2,1,0.16,1,2,99
"8845",71005,2,2,1,2,2,2,2,2,2,7,2.38,3,NA,NA
"8846",71006,1,2,2,2,2,2,2,2,1,5,1.3,1,2,1
"8847",71007,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"8848",71008,1,2,2,2,2,2,2,2,2,11,5,3,NA,NA
"8849",71009,1,2,2,2,2,2,2,2,2,6,1.16,1,2,1
"8850",71010,1,2,2,2,2,2,1,2,1,1,0.25,1,2,1
"8851",71011,1,2,2,2,2,2,2,1,2,12,5,3,1,NA
"8852",71012,1,2,2,2,2,2,2,2,1,6,2.22,3,NA,NA
"8853",71013,2,2,2,2,2,2,1,2,1,1,0.11,1,2,1
"8854",71014,1,1,2,2,2,2,2,2,1,4,0.67,1,2,1
"8855",71015,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"8856",71016,1,1,2,2,2,2,2,2,2,11,4.53,3,NA,NA
"8857",71017,1,2,2,2,2,2,2,2,2,7,1.94,3,2,1
"8858",71018,1,2,2,2,2,2,2,1,2,2,0.38,1,1,NA
"8859",71019,1,2,2,2,2,2,2,2,2,1,0.16,1,2,1
"8860",71020,2,2,1,2,2,2,2,2,2,3,1.17,1,2,1
"8861",71021,2,2,1,2,2,2,2,2,2,4,1.5,2,1,NA
"8862",71022,2,2,1,2,2,1,2,2,1,5,0.94,1,2,2
"8863",71023,1,2,2,2,2,2,2,2,1,8,1.31,2,NA,NA
"8864",71024,1,2,2,2,2,2,2,2,2,11,4.53,3,NA,NA
"8865",71025,1,1,2,2,2,2,2,2,1,1,0.18,1,2,1
"8866",71026,1,2,2,2,2,2,2,2,1,4,0.7,1,2,1
"8867",71027,1,2,2,2,2,2,2,2,2,5,0.71,1,2,1
"8868",71028,1,2,2,2,2,2,2,2,2,77,NA,1,2,1
"8869",71029,1,2,2,2,2,2,2,2,2,8,1.37,2,1,NA
"8870",71030,1,2,2,2,2,2,2,2,2,9,2.68,3,NA,NA
"8871",71031,1,2,1,1,2,1,2,2,2,4,0.83,1,2,1
"8872",71032,1,2,2,2,2,2,2,2,2,8,2.39,3,NA,NA
"8873",71033,1,1,2,2,2,2,2,2,2,12,5,3,NA,NA
"8874",71034,1,2,2,2,2,2,2,2,1,3,0.64,1,2,1
"8875",71035,1,2,2,2,2,2,2,1,2,77,NA,9,NA,NA
"8876",71036,1,2,2,2,2,2,2,2,2,8,3.26,3,NA,NA
"8877",71037,1,1,2,2,2,2,2,2,2,10,4.89,3,NA,NA
"8878",71038,1,2,2,2,2,2,2,2,2,1,0,1,2,1
"8879",71039,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"8880",71040,2,2,1,1,2,2,2,2,1,5,1.55,2,2,2
"8881",71041,1,1,2,2,2,2,2,2,2,8,1.12,1,NA,NA
"8882",71042,1,2,2,2,2,2,2,2,2,3,0.55,1,2,1
"8883",71043,1,2,2,2,2,2,2,2,1,8,2.04,3,NA,NA
"8884",71044,1,2,2,2,2,2,2,2,2,7,1.38,2,1,NA
"8885",71045,2,2,1,1,2,2,2,2,2,4,1.4,2,2,1
"8886",71046,1,1,2,2,2,2,2,1,1,10,3.22,3,NA,NA
"8887",71047,1,2,2,2,2,1,2,1,2,5,1.26,1,2,1
"8888",71048,1,2,1,2,2,2,2,2,2,3,0.43,1,2,1
"8889",71049,1,2,2,2,2,2,2,2,1,1,0.33,1,2,2
"8890",71050,1,2,2,2,2,2,1,2,2,77,NA,1,2,1
"8891",71051,2,2,1,2,1,2,2,1,2,12,5,3,NA,NA
"8892",71052,1,2,1,2,2,2,2,2,2,99,NA,9,2,1
"8893",71053,1,2,2,2,2,2,2,1,2,10,5,3,NA,NA
"8894",71054,1,2,1,1,1,2,2,2,2,5,2.15,3,NA,NA
"8895",71055,1,2,2,2,2,2,2,2,2,99,NA,9,9,NA
"8896",71056,1,2,2,2,2,2,2,1,2,99,NA,3,1,NA
"8897",71057,1,2,1,2,2,2,2,2,1,99,NA,9,9,NA
"8898",71058,1,2,1,2,2,2,2,2,2,6,1.24,1,2,1
"8899",71059,1,2,2,2,2,2,2,2,2,99,NA,1,2,1
"8900",71060,1,2,2,2,2,2,1,2,2,2,0.47,1,2,1
"8901",71061,1,1,2,2,2,2,2,2,2,9,3.24,3,NA,NA
"8902",71062,2,2,2,1,2,2,2,2,2,3,0.86,1,2,1
"8903",71063,1,2,2,2,2,2,2,2,1,12,4.44,3,NA,NA
"8904",71064,1,2,1,2,2,2,2,2,2,5,0.66,1,2,1
"8905",71065,1,1,2,2,2,2,2,2,2,3,0.82,1,NA,NA
"8906",71066,1,2,1,2,2,2,2,2,2,5,2.2,3,NA,NA
"8907",71067,1,2,2,2,2,2,2,2,2,5,0.89,1,2,1
"8908",71068,1,2,2,2,2,2,2,2,2,4,1.11,1,2,1
"8909",71069,1,2,2,2,2,2,2,2,2,77,NA,1,2,1
"8910",71070,2,2,1,2,2,2,2,2,2,2,0.74,1,2,1
"8911",71071,1,2,2,2,2,2,2,2,2,9,4.08,3,NA,NA
"8912",71072,1,1,2,2,2,2,2,1,2,6,1.57,2,1,NA
"8913",71073,1,2,1,2,2,2,2,2,2,7,1.94,3,NA,NA
"8914",71074,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"8915",71075,1,2,2,2,2,2,2,1,2,2,0.38,1,1,NA
"8916",71076,1,2,1,2,1,2,2,1,2,8,2.83,3,NA,NA
"8917",71077,1,1,2,2,2,2,2,2,2,7,1.2,1,2,1
"8918",71078,1,2,2,2,2,2,2,2,2,3,0.82,1,2,1
"8919",71079,1,2,2,2,2,2,2,2,2,11,3.29,3,NA,NA
"8920",71080,1,1,2,2,2,2,2,2,2,7,1.94,3,2,1
"8921",71081,1,2,1,2,2,1,2,2,1,5,0.92,1,2,1
"8922",71082,1,2,2,2,2,2,2,2,2,6,1,1,2,77
"8923",71083,1,1,2,2,2,2,2,1,1,12,5,3,NA,NA
"8924",71084,1,2,2,2,2,2,2,2,1,3,0.54,1,2,1
"8925",71085,1,2,2,2,2,2,2,2,1,99,NA,3,2,1
"8926",71086,2,2,2,2,2,2,2,2,1,3,0.88,1,2,99
"8927",71087,2,2,1,2,2,2,2,2,2,2,0.27,1,2,1
"8928",71088,1,1,2,2,2,2,2,2,2,11,3.9,3,NA,NA
"8929",71089,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"8930",71090,1,1,2,2,2,2,2,2,2,12,5,3,NA,NA
"8931",71091,1,2,2,2,2,2,2,2,1,8,3.33,3,NA,NA
"8932",71092,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"8933",71093,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"8934",71094,1,2,2,2,2,2,2,1,2,6,1.98,3,NA,NA
"8935",71095,1,2,2,2,2,2,2,2,2,11,4.53,3,NA,NA
"8936",71096,1,2,2,2,2,1,2,2,1,7,1.38,2,2,1
"8937",71097,1,2,2,2,2,2,2,2,2,1,0.25,1,2,1
"8938",71098,2,2,2,2,2,2,2,2,1,2,0.55,1,2,1
"8939",71099,1,1,2,2,2,2,2,1,2,9,5,3,NA,NA
"8940",71100,1,2,1,2,1,2,2,1,2,12,5,3,NA,NA
"8941",71101,2,2,2,2,2,1,2,2,2,2,0.75,1,2,1
"8942",71102,1,2,2,1,2,2,2,2,2,6,1.34,2,2,3
"8943",71103,1,2,2,1,2,1,2,2,2,5,0.89,1,2,1
"8944",71104,2,2,1,2,2,2,2,2,2,77,NA,2,NA,NA
"8945",71105,1,2,1,2,2,2,2,2,2,9,1.72,2,NA,NA
"8946",71106,1,2,2,2,2,2,2,2,2,4,0.73,1,2,4
"8947",71107,1,2,2,2,2,2,2,2,2,8,4.96,3,NA,NA
"8948",71108,1,2,2,2,2,2,2,2,1,1,0.32,1,2,1
"8949",71109,1,2,2,2,2,2,2,2,2,6,1.34,2,NA,NA
"8950",71110,1,2,2,2,2,2,1,2,2,6,1.3,1,2,3
"8951",71111,2,2,2,2,1,2,2,2,2,3,1.08,1,1,NA
"8952",71112,1,2,2,2,2,2,2,2,2,7,2.45,3,NA,NA
"8953",71113,1,2,2,2,2,2,2,2,2,11,3.11,3,NA,NA
"8954",71114,1,2,2,2,2,2,2,2,1,5,2.15,3,2,1
"8955",71115,1,2,1,2,1,2,2,2,2,11,2.86,3,NA,NA
"8956",71116,1,2,2,2,2,2,2,2,2,6,0.75,1,2,5
"8957",71117,2,2,2,2,2,2,1,2,1,1,0.11,1,2,1
"8958",71118,1,2,1,2,2,2,2,2,2,5,1.35,2,2,1
"8959",71119,1,1,2,2,2,2,2,2,2,12,5,3,NA,NA
"8960",71120,2,2,1,2,2,2,2,2,2,2,0.87,1,2,1
"8961",71121,1,2,2,2,2,2,2,2,2,10,2.13,3,NA,NA
"8962",71122,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"8963",71123,1,2,2,2,2,2,2,2,2,11,3.38,3,NA,NA
"8964",71124,7,2,2,2,2,2,7,2,9,77,NA,1,2,1
"8965",71125,1,2,2,2,2,2,2,2,2,2,0.32,1,2,2
"8966",71126,2,2,2,2,2,2,2,2,2,4,0.43,1,2,1
"8967",71127,2,2,2,2,1,2,2,1,2,11,5,3,NA,NA
"8968",71128,1,2,2,2,2,2,1,2,2,3,0.4,1,2,1
"8969",71129,1,2,1,2,2,2,2,2,2,10,2.32,3,NA,NA
"8970",71130,1,2,2,2,1,2,2,2,2,3,0.28,1,2,1
"8971",71131,1,1,2,2,2,2,2,2,2,12,5,3,NA,NA
"8972",71132,2,2,2,2,1,2,2,2,2,9,3.97,3,NA,NA
"8973",71133,1,2,2,2,2,2,2,2,2,6,2.36,3,NA,NA
"8974",71134,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"8975",71135,1,2,1,2,2,2,2,2,2,3,0.86,1,2,1
"8976",71136,1,1,2,2,2,9,2,9,2,99,NA,1,9,NA
"8977",71137,2,2,2,2,2,2,2,2,1,1,0.32,1,2,1
"8978",71138,1,2,2,2,2,2,2,1,1,3,0.59,1,2,1
"8979",71139,1,2,2,2,2,2,2,2,2,4,0.52,1,2,1
"8980",71140,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"8981",71141,1,2,1,2,1,2,2,1,2,8,2.51,3,NA,NA
"8982",71142,1,2,1,2,2,1,1,2,2,4,0.49,1,2,1
"8983",71143,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"8984",71144,1,2,2,2,2,2,2,2,1,7,0.93,1,2,1
"8985",71145,1,1,1,2,2,2,2,2,1,10,3.02,3,NA,NA
"8986",71146,1,1,2,2,2,2,2,2,2,8,4.41,3,NA,NA
"8987",71147,2,2,1,2,2,1,2,2,1,99,NA,1,2,1
"8988",71148,2,2,2,2,2,2,2,2,2,2,0.21,1,2,1
"8989",71149,1,1,2,2,2,2,2,1,2,11,3.49,3,NA,NA
"8990",71150,2,2,2,2,2,1,2,2,1,4,0.78,1,2,3
"8991",71151,1,2,1,1,1,1,2,2,2,4,0.6,1,2,1
"8992",71152,1,2,1,1,2,2,2,2,2,11,4.21,3,NA,NA
"8993",71153,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"8994",71154,1,1,2,2,2,2,2,2,2,8,1.12,1,NA,NA
"8995",71155,2,1,2,2,2,2,2,2,2,10,5,3,NA,NA
"8996",71156,1,2,2,2,2,2,2,2,1,9,3.97,3,NA,NA
"8997",71157,1,2,2,2,2,2,2,2,2,5,1.04,1,2,1
"8998",71158,1,2,2,2,2,2,2,2,2,10,3.22,3,NA,NA
"8999",71159,1,2,2,2,2,2,2,1,2,11,4.16,3,NA,NA
"9000",71160,1,2,2,2,2,2,2,1,2,7,1.94,3,NA,NA
"9001",71161,1,2,2,2,2,2,2,2,1,6,2.22,3,NA,NA
"9002",71162,1,2,1,2,2,2,2,2,1,4,0.68,1,2,1
"9003",71163,1,2,1,2,2,1,2,2,2,9,2.22,3,2,1
"9004",71164,1,2,2,2,2,2,2,1,2,7,1.82,2,NA,NA
"9005",71165,1,2,2,2,2,2,2,2,2,5,1.26,1,2,1
"9006",71166,2,2,2,2,2,1,2,2,2,1,0.2,1,2,1
"9007",71167,1,2,1,2,2,2,2,2,2,5,1.17,1,2,1
"9008",71168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9009",71169,1,1,1,1,2,1,2,2,2,10,3.89,3,NA,NA
"9010",71170,1,1,2,2,2,2,2,2,2,4,1.76,2,NA,NA
"9011",71171,2,2,2,2,1,2,2,2,2,5,1.59,2,2,1
"9012",71172,1,2,2,2,2,2,2,2,2,5,1.07,1,2,1
"9013",71173,1,2,2,2,2,2,2,2,2,3,0.39,1,2,1
"9014",71174,1,2,2,2,2,2,2,2,1,5,0.89,1,2,4
"9015",71175,2,2,1,2,1,2,2,2,2,9,3.97,3,NA,NA
"9016",71176,2,2,1,2,1,2,2,2,2,4,1.65,2,2,1
"9017",71177,1,2,2,2,2,2,2,2,2,10,2.75,3,NA,NA
"9018",71178,2,2,2,2,2,2,1,2,2,3,0.46,1,2,1
"9019",71179,1,2,2,2,2,2,2,2,2,99,NA,9,NA,NA
"9020",71180,1,2,2,2,2,2,2,2,2,10,1.8,2,1,NA
"9021",71181,1,2,2,2,2,2,2,2,1,2,0.55,1,2,2
"9022",71182,1,2,2,2,2,2,2,2,1,8,2.59,3,NA,NA
"9023",71183,1,2,2,1,2,2,1,2,1,7,1.77,2,2,1
"9024",71184,2,2,1,2,1,2,2,1,2,77,NA,3,NA,NA
"9025",71185,1,2,2,2,2,2,2,2,1,6,1.79,2,NA,NA
"9026",71186,1,2,1,1,2,2,2,2,2,6,1.34,2,2,1
"9027",71187,2,2,1,2,2,2,2,2,2,2,0.74,1,2,1
"9028",71188,2,2,2,2,2,2,2,2,2,3,0.54,1,2,1
"9029",71189,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"9030",71190,1,2,2,2,2,2,2,2,1,1,0,1,2,1
"9031",71191,1,2,2,2,2,2,2,2,2,7,1.16,1,2,1
"9032",71192,1,2,2,2,2,2,2,2,2,8,2.08,3,NA,NA
"9033",71193,1,2,2,2,2,2,2,2,2,5,0.8,1,9,NA
"9034",71194,1,2,2,1,2,2,1,2,2,3,0.64,1,2,1
"9035",71195,1,2,2,2,2,2,2,1,2,10,3.46,3,NA,NA
"9036",71196,1,2,2,2,2,2,2,2,2,7,1.88,3,NA,NA
"9037",71197,1,2,2,2,2,2,2,2,1,6,1.4,2,2,1
"9038",71198,1,2,1,2,1,2,2,2,2,5,0.8,1,2,2
"9039",71199,2,2,1,1,1,1,2,2,2,7,1.93,3,2,1
"9040",71200,1,2,2,2,2,2,2,1,2,1,0,1,NA,NA
"9041",71201,1,2,2,2,2,2,2,2,2,6,1.72,2,2,1
"9042",71202,2,2,1,2,1,2,2,1,2,7,2.38,3,NA,NA
