Unnamed: 0,RespondentID,Income_Wages,Income_SelfEmployment,Income_SocialSecurity,Income_DisabilityPension,Income_RetirementPension,Income_SSI,Income_CashAssistance,Income_InterestDividends,Income_OtherSources,MonthlyIncomeRange,PovertyLevelIndex,PovertyLevelCategory,INQ300,IND310,INQ320
5945,89676,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,2.63,3.0,1.0,,1.0
5946,89677,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,7.0,1.63,2.0,2.0,1.0,1.0
5947,89678,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,77.0,,1.0,1.0,,1.0
5948,89679,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,6.0,1.58,2.0,2.0,1.0,1.0
5949,89680,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,6.0,1.23,1.0,2.0,1.0,1.0
5950,89681,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,99.0,,3.0,1.0,,1.0
5951,89682,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.59,1.0,2.0,1.0,1.0
5952,89683,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.2,1.0,2.0,1.0,1.0
5953,89684,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.83,2.0,2.0,1.0,1.0
5954,89685,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,1.49,2.0,2.0,1.0,1.0
5955,89686,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.96,1.0,2.0,77.0,1.0
5956,89687,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,9.0,2.15,3.0,2.0,1.0,1.0
5957,89688,7.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,77.0
5958,89689,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.9,1.0,2.0,1.0,1.0
5959,89690,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.61,2.0,2.0,1.0,1.0
5960,89691,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,2.67,3.0,1.0,,1.0
5961,89692,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.78,1.0,2.0,1.0,9.0
5962,89693,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,1.0,,1.0
5963,89694,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,2.45,3.0,1.0,,1.0
5964,89695,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.19,1.0,2.0,1.0,1.0
5965,89696,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,4.94,3.0,1.0,,1.0
5966,89697,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.19,1.0,2.0,1.0,1.0
5967,89698,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,6.0,1.87,3.0,2.0,1.0,1.0
5968,89699,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,9.0,2.0,1.0,8.0
5969,89700,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,8.0,2.39,3.0,1.0,,1.0
5970,89701,,,,,,,,,,,,,,,
5971,89702,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.86,1.0,2.0,1.0,1.0
5972,89703,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,8.0,1.51,2.0,1.0,,1.0
5973,89704,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,0.98,1.0,2.0,1.0,1.0
5974,89705,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,8.0,1.51,2.0,2.0,1.0,1.0
5975,89706,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,1.22,1.0,2.0,1.0,1.0
5976,89707,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,7.0,1.9,3.0,2.0,1.0,6.0
5977,89708,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.81,2.0,2.0,1.0,1.0
5978,89709,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,10.0,4.49,3.0,1.0,,1.0
5979,89710,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,6.0,0.92,1.0,2.0,1.0,1.0
5980,89711,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,4.16,3.0,1.0,,1.0
5981,89712,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,3.01,3.0,1.0,,1.0
5982,89713,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,11.0,5.0,3.0,1.0,,1.0
5983,89714,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,2.0,1.0,1.0
5984,89715,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,8.0,2.13,3.0,2.0,1.0,1.0
5985,89716,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,1.63,2.0,2.0,1.0,1.0
5986,89717,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,1.0,,1.0
5987,89718,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,11.0,2.0,3.0,1.0,,1.0
5988,89719,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,1.35,2.0,2.0,1.0,1.0
5989,89720,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.48,2.0,2.0,1.0,1.0
5990,89721,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.61,1.0,2.0,1.0,3.0
5991,89722,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,2.0,1.0,1.0
5992,89723,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,11.0,3.8,3.0,2.0,1.0,1.0
5993,89724,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,4.22,3.0,1.0,,1.0
5994,89725,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,2.47,3.0,2.0,1.0,1.0
5995,89726,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,11.0,5.0,3.0,1.0,,1.0
5996,89727,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,7.0,1.48,2.0,2.0,1.0,1.0
5997,89728,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.79,2.0,2.0,1.0,1.0
5998,89729,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,9.0,5.0,3.0,1.0,,1.0
5999,89730,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.49,1.0,2.0,1.0,1.0
6000,89731,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,4.25,3.0,2.0,3.0,1.0
6001,89732,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,2.26,3.0,1.0,,1.0
6002,89733,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,1.0,,1.0
6003,89734,,,,,,,,,,,,,,,
6004,89735,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,3.54,3.0,2.0,2.0,1.0
6005,89736,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,0.71,1.0,2.0,1.0,1.0
6006,89737,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,3.0,2.0,1.0,1.0
6007,89738,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.24,1.0,2.0,1.0,1.0
6008,89739,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
6009,89740,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.75,1.0,2.0,1.0,1.0
6010,89741,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,1.0,,1.0
6011,89742,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,4.0
6012,89743,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,12.0,5.0,3.0,1.0,,1.0
6013,89744,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,1.01,1.0,2.0,1.0,2.0
6014,89745,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,99.0,,9.0,9.0,,3.0
6015,89746,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,7.0,1.1,1.0,2.0,1.0,1.0
6016,89747,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,1.11,1.0,2.0,1.0,1.0
6017,89748,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.79,2.0,2.0,1.0,2.0
6018,89749,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.55,2.0,2.0,1.0,1.0
6019,89750,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,1.23,1.0,2.0,1.0,1.0
6020,89751,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,8.0,1.47,2.0,1.0,,1.0
6021,89752,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,2.99,3.0,2.0,77.0,1.0
6022,89753,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,2.0,4.0,1.0
6023,89754,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.4,1.0,2.0,1.0,1.0
6024,89755,1.0,9.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,1.0,9.0,,2.0
6025,89756,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,9.0,3.77,3.0,2.0,1.0,1.0
6026,89757,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,9.0,2.11,3.0,1.0,,1.0
6027,89758,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.3,1.0,2.0,1.0,4.0
6028,89759,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,12.0,3.13,3.0,2.0,4.0,1.0
6029,89760,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,2.03,3.0,2.0,1.0,1.0
6030,89761,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,2.02,3.0,2.0,1.0,3.0
6031,89762,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,2.0,2.0,1.0,1.0
6032,89763,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,11.0,3.87,3.0,2.0,1.0,1.0
6033,89764,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,3.39,3.0,2.0,1.0,1.0
6034,89765,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,1.69,2.0,2.0,1.0,1.0
6035,89766,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.48,2.0,2.0,1.0,1.0
6036,89767,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,0.73,1.0,2.0,1.0,1.0
6037,89768,,,,,,,,,,,,,,,
6038,89769,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,2.0,2.0,1.0,1.0
6039,89770,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,8.0,1.98,3.0,2.0,1.0,1.0
6040,89771,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,0.75,1.0,2.0,1.0,4.0
6041,89772,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,1.0,,1.0
6042,89773,,,,,,,,,,,,,,,
6043,89774,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,2.97,3.0,2.0,3.0,1.0
6044,89775,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,12.0,5.0,3.0,2.0,3.0,1.0
6045,89776,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,11.0,2.37,3.0,9.0,,1.0
6046,89777,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.09,1.0,2.0,1.0,1.0
6047,89778,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,11.0,2.37,3.0,9.0,,1.0
6048,89779,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,2.38,3.0,1.0,,1.0
6049,89780,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,0.78,1.0,2.0,1.0,1.0
6050,89781,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,0.85,1.0,2.0,1.0,1.0
6051,89782,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.3,1.0,2.0,1.0,3.0
6052,89783,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.67,2.0,2.0,1.0,1.0
6053,89784,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,0.68,1.0,2.0,1.0,1.0
6054,89785,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.53,2.0,2.0,1.0,1.0
6055,89786,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.48,2.0,2.0,1.0,1.0
6056,89787,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.99,1.0,2.0,1.0,1.0
6057,89788,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,0.88,1.0,2.0,1.0,1.0
6058,89789,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,0.8,1.0,2.0,1.0,1.0
6059,89790,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.1,1.0,2.0,1.0,4.0
6060,89791,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.83,2.0,2.0,1.0,1.0
6061,89792,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,3.96,3.0,1.0,,1.0
6062,89793,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,99.0,,3.0,1.0,,1.0
6063,89794,,,,,,,,,,,,,,,
6064,89795,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,99.0,,3.0,9.0,,2.0
6065,89796,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,7.0,1.72,2.0,1.0,,1.0
6066,89797,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,6.0,1.39,2.0,2.0,2.0,1.0
6067,89798,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,2.53,3.0,2.0,1.0,1.0
6068,89799,,,,,,,,,,,,,,,
6069,89800,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.65,1.0,2.0,1.0,3.0
6070,89801,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,7.0,1.73,2.0,2.0,1.0,1.0
6071,89802,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,1.0,,4.0
6072,89803,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,0.84,1.0,2.0,1.0,4.0
6073,89804,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,11.0,5.0,3.0,1.0,,1.0
6074,89805,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,1.0,,4.0
6075,89806,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.74,1.0,2.0,1.0,2.0
6076,89807,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.19,1.0,2.0,1.0,1.0
6077,89808,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,12.0,5.0,3.0,7.0,,1.0
6078,89809,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,3.75,3.0,2.0,1.0,1.0
6079,89810,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.59,1.0,2.0,1.0,3.0
6080,89811,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,4.08,3.0,2.0,1.0,1.0
6081,89812,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.2,1.0,2.0,1.0,1.0
6082,89813,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,10.0,2.96,3.0,2.0,1.0,1.0
6083,89814,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,1.19,1.0,2.0,1.0,2.0
6084,89815,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,1.09,1.0,2.0,1.0,1.0
6085,89816,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.72,1.0,2.0,1.0,1.0
6086,89817,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,2.0,1.0,1.0
6087,89818,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,2.32,3.0,1.0,,1.0
6088,89819,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.74,1.0,2.0,1.0,1.0
6089,89820,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,10.0,2.53,3.0,2.0,2.0,1.0
6090,89821,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,0.49,1.0,2.0,1.0,1.0
6091,89822,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,8.0,3.01,3.0,1.0,,1.0
6092,89823,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,,1.0
6093,89824,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,8.0,2.22,3.0,2.0,1.0,1.0
6094,89825,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,99.0,,1.0,2.0,1.0,7.0
6095,89826,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,2.55,3.0,1.0,,8.0
6096,89827,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.71,1.0,2.0,1.0,6.0
6097,89828,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,99.0,,3.0,1.0,,1.0
6098,89829,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,1.0,2.0,1.0,1.0
6099,89830,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,9.0,2.11,3.0,1.0,,1.0
6100,89831,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,,2.0
6101,89832,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.63,2.0,2.0,1.0,2.0
6102,89833,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.54,1.0,2.0,1.0,1.0
6103,89834,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,1.84,2.0,2.0,1.0,1.0
6104,89835,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,1.69,2.0,2.0,1.0,1.0
6105,89836,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.15,1.0,2.0,1.0,1.0
6106,89837,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,12.0,5.0,3.0,1.0,,1.0
6107,89838,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.84,1.0,2.0,1.0,3.0
6108,89839,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,1.69,2.0,2.0,2.0,3.0
6109,89840,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,3.09,3.0,1.0,,1.0
6110,89841,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,2.47,3.0,2.0,2.0,1.0
6111,89842,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,0.95,1.0,2.0,1.0,1.0
6112,89843,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,99.0,,1.0,9.0,,2.0
6113,89844,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0
6114,89845,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,5.0,3.0,2.0,1.0,1.0
6115,89846,,,,,,,,,,,,,,,
6116,89847,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,11.0,3.38,3.0,2.0,4.0,1.0
6117,89848,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,1.0
6118,89849,,,,,,,,,,,,,,,
6119,89850,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,7.0,2.62,3.0,1.0,,1.0
6120,89851,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,2.0,1.0,1.0
6121,89852,2.0,2.0,1.0,2.0,1.0,9.0,1.0,1.0,2.0,2.0,0.35,1.0,2.0,2.0,1.0
6122,89853,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.58,2.0,2.0,1.0,1.0
6123,89854,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,0.55,1.0,2.0,1.0,1.0
6124,89855,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,3.0,2.0,1.0,2.0
6125,89856,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.01,1.0,2.0,1.0,1.0
6126,89857,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.59,1.0,2.0,1.0,1.0
6127,89858,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.44,1.0,2.0,1.0,1.0
6128,89859,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,9.0,1.63,2.0,2.0,1.0,1.0
6129,89860,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,11.0,5.0,3.0,2.0,5.0,1.0
6130,89861,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,11.0,5.0,3.0,1.0,,1.0
6131,89862,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,8.0,3.37,3.0,2.0,1.0,1.0
6132,89863,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,3.13,3.0,2.0,5.0,1.0
6133,89864,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.3,1.0,2.0,1.0,3.0
6134,89865,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,9.0,1.63,2.0,2.0,1.0,1.0
6135,89866,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,1.0,2.0,1.0,1.0
6136,89867,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.4,1.0,2.0,1.0,1.0
6137,89868,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,10.0,5.0,3.0,1.0,,1.0
6138,89869,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,2.0,2.0,1.0,1.0
6139,89870,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,9.0,1.84,2.0,1.0,,1.0
6140,89871,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0
6141,89872,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,77.0,,7.0,2.0,77.0,1.0
6142,89873,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,4.18,3.0,2.0,2.0,1.0
6143,89874,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,0.7,1.0,2.0,1.0,1.0
6144,89875,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,1.0,2.0,1.0,8.0
6145,89876,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.32,1.0,2.0,1.0,1.0
6146,89877,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,7.0,7.0,,1.0
6147,89878,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.66,1.0,2.0,1.0,4.0
6148,89879,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,2.99,3.0,2.0,1.0,1.0
6149,89880,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,11.0,2.57,3.0,2.0,3.0,1.0
6150,89881,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0
6151,89882,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,1.0,,1.0
6152,89883,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,9.0,2.99,3.0,2.0,4.0,1.0
6153,89884,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.47,1.0,2.0,99.0,1.0
6154,89885,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,1.0,1.0,,1.0
6155,89886,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,4.4,3.0,2.0,1.0,1.0
6156,89887,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,2.29,3.0,2.0,1.0,1.0
6157,89888,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,6.0,1.23,1.0,2.0,1.0,1.0
6158,89889,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,10.0,3.27,3.0,2.0,4.0,1.0
6159,89890,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,4.4,3.0,1.0,,1.0
6160,89891,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,11.0,5.0,3.0,1.0,,1.0
6161,89892,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,1.36,2.0,2.0,1.0,1.0
6162,89893,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,8.0,1.44,2.0,2.0,1.0,1.0
6163,89894,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,0.29,1.0,2.0,1.0,4.0
